station_id,lat,lon,coords,atms_count,atms_nearest_distance,bakeries_count,bakeries_nearest_distance,banks_count,banks_nearest_distance,bars_count,bars_nearest_distance,bike_parking_count,bike_parking_nearest_distance,bike_rental_count,bike_rental_nearest_distance,bike_shops_count,bike_shops_nearest_distance,bookstores_count,bookstores_nearest_distance,bus_stops_count,bus_stops_nearest_distance,cafes_count,cafes_nearest_distance,cinemas_count,cinemas_nearest_distance,clinics_count,clinics_nearest_distance,clothing_stores_count,clothing_stores_nearest_distance,convenience_stores_count,convenience_stores_nearest_distance,dentists_count,dentists_nearest_distance,electronics_stores_count,electronics_stores_nearest_distance,fitness_centres_count,fitness_centres_nearest_distance,fuel_count,fuel_nearest_distance,general_offices_count,general_offices_nearest_distance,general_shops_count,general_shops_nearest_distance,government_offices_count,government_offices_nearest_distance,hospitals_count,hospitals_nearest_distance,hotels_count,hotels_nearest_distance,leisure_general_count,leisure_general_nearest_distance,libraries_count,libraries_nearest_distance,museums_count,museums_nearest_distance,offices_count,offices_nearest_distance,parking_count,parking_nearest_distance,parks_count,parks_nearest_distance,personal_services_count,personal_services_nearest_distance,pharmacies_count,pharmacies_nearest_distance,playgrounds_count,playgrounds_nearest_distance,police_count,police_nearest_distance,postal_services_count,postal_services_nearest_distance,public_toilets_count,public_toilets_nearest_distance,public_transport_general_count,public_transport_general_nearest_distance,railway_general_count,railway_general_nearest_distance,religious_count,religious_nearest_distance,restaurants_count,restaurants_nearest_distance,schools_count,schools_nearest_distance,shopping_centers_count,shopping_centers_nearest_distance,sports_centres_count,sports_centres_nearest_distance,stadiums_count,stadiums_nearest_distance,supermarkets_count,supermarkets_nearest_distance,swimming_pools_count,swimming_pools_nearest_distance,theatres_count,theatres_nearest_distance,tourism_general_count,tourism_general_nearest_distance,tourist_attractions_count,tourist_attractions_nearest_distance,tourist_info_count,tourist_info_nearest_distance,train_stations_count,train_stations_nearest_distance,train_stops_count,train_stops_nearest_distance,tram_stops_count,tram_stops_nearest_distance,transit_platforms_count,transit_platforms_nearest_distance,transit_stations_count,transit_stations_nearest_distance,transit_stops_count,transit_stops_nearest_distance,universities_count,universities_nearest_distance,viewpoints_count,viewpoints_nearest_distance,total_features,population_1500m
43,46.005849,8.961709,"(46.005849, 8.961709)",14,242.07070278733528,8,275.99358947139496,25,336.46979443121256,40,121.86234685246777,6,195.75804388864788,9,3.6922191315037263,3,477.3913189675705,2,659.0787017464783,2,656.9513432872799,49,305.4213212557192,3,608.7680621165453,1,875.0078285872738,53,185.23403616814164,9,159.85215165032642,2,637.4120914676504,3,755.9208346194071,5,303.27722648088337,6,439.96259425375007,30,123.94932352814922,167,100.16432276198816,0,1500.0,0,1500.0,22,516.0754316826758,24,161.57618920791637,18,44.742378679774255,4,207.41968349370543,9,562.3030350204003,22,375.05916673970125,2,701.892322687634,20,236.19130850442212,27,289.0109729702105,8,274.6512661348166,3,671.9881674873207,3,470.26680422839246,26,58.29514394617721,0,1500.0,20,1085.8781681328717,4,760.2432505858371,134,31.87370930735446,8,387.4563464137777,2,519.3779121017311,2,1188.6058951365667,0,1500,10,314.8211130470166,0,1500.0,2,36.85014752397471,45,285.0602150054068,1,573.0191929456515,20,553.8029245224286,2,1097.295322031691,8,658.5861296659581,0,1500.0,141,73.32642187987987,0,1500.0,37,98.36716902368046,4,632.2207115514444,6,503.7809629233641,1071,0
546,46.939462,7.46973,"(46.939462, 7.46973)",8,344.9000781536816,4,479.6228457424155,4,1381.1150551685464,4,1292.0813947627985,10,110.2165011853417,27,4.288412249985607,3,447.992525088504,2,579.656971888511,0,1500.0,10,465.5597827502302,1,1242.526492826334,0,1500.0,2,1352.2671882637776,9,190.67845793202864,4,452.03101519320296,1,594.320025227411,4,352.14629459478834,5,518.7684978775254,86,100.06194263241136,64,68.631639464051,1,1499.621544789814,0,1500.0,12,182.754153978768,54,354.5626254022024,2,937.7409874440056,3,1122.6589904091638,13,23.720333145650784,7,425.5315258333836,0,1500.0,24,126.85558181389553,7,428.8643295993146,10,328.68907956671734,1,502.1605016145184,3,434.5440184494524,15,296.5326612277149,0,1500.0,67,305.3717404033803,1,847.3523840729131,36,305.2295523363154,2,650.2185727184994,0,1500.0,2,1348.1061259812234,0,1500,9,364.4394528510327,0,1500.0,3,1174.0678845578911,13,1100.7090485815563,11,1214.6630524055638,53,652.5367959663529,0,1500.0,0,1500.0,21,138.26320510287064,14,475.043134029965,0,1500.0,67,138.5581471942258,0,1500.0,4,1048.3557736378048,703,27938
261,46.9366583,7.4679887,"(46.9366583, 7.4679887)",9,517.7518925496564,4,577.0235136445065,4,1332.857167187753,2,1428.2004898561547,10,231.72067831635357,23,14.77122755326288,3,615.4417689355317,1,916.958555066516,0,1500.0,9,431.7636439284886,1,1382.364865098314,0,1500.0,2,1494.8417241520433,9,196.67178680071925,4,175.70274320631626,2,665.040089316462,4,548.3246304635347,5,572.7847300328939,83,360.8608279001704,57,45.85656576548239,2,1388.2819881078765,0,1500.0,9,485.2468077142631,45,485.43013493024125,2,1050.4275632024412,3,1349.9357831800178,11,265.4413182208218,7,123.82416749353426,0,1500.0,19,233.21264239607743,7,564.090843532853,12,666.112907324335,2,424.8287493438429,3,622.525753540638,18,275.862073631594,0,1500.0,68,532.2548690260028,1,1037.5115928665757,33,102.39817020452688,2,931.2808457314608,0,1500.0,1,1359.699616029679,0,1500,12,540.7711796717557,0,1500.0,1,1430.8062817581176,16,1009.079433425616,30,985.0909963696014,76,444.6356114789284,0,1500.0,0,1500.0,23,372.6867987202152,12,810.1286166215311,0,1500.0,67,186.63141793984647,0,1500.0,3,1149.1329599036414,717,26994
266,47.375819,8.516676,"(47.375819, 8.516676)",30,73.89055689709662,18,143.02755967996376,8,342.87235191614934,152,51.44021807413144,591,40.22224450799048,42,6.967884075273743,38,176.6271473815751,20,257.2221499067059,0,1500.0,90,69.12710075358758,6,295.00102241500736,5,636.5909505948715,135,67.18948716334964,60,64.55040295058157,11,266.9301883459498,10,116.2836550155188,33,201.2208895907932,7,420.21169523241457,156,54.79593721207126,620,30.719785293869684,11,515.907318149394,0,1500.0,33,189.4891729679057,141,67.56556186746022,9,685.1012366116089,3,508.3840118477468,89,130.24276896397856,20,407.1024560408384,0,1500.0,185,40.5020056349351,23,67.30461763859218,48,272.2907464992708,2,632.177624109293,4,582.4827044783142,56,81.08066845852919,0,1500.0,1214,18.97738203093842,6,534.7048434435187,485,18.72581987252848,19,169.65163232861556,0,1500.0,9,344.7848885001344,0,1500,33,51.597682321641685,0,1500.0,11,204.3449117261968,111,53.17791253647792,1,1235.5724151626723,97,207.6935246160003,4,663.3519803704575,1,1402.2591284870452,61,52.19505015318972,12,636.1191132437889,0,1500.0,100,71.60292458781382,0,1500.0,2,1182.3437378018464,4822,79442
124,47.37209,8.520482,"(47.37209, 8.520482)",35,199.1996186697174,22,319.197487607496,38,203.58330761243252,157,91.88021300204632,565,48.50042143276119,50,0.6569109898642563,36,159.1976129614215,22,123.83867851638358,0,1500.0,110,161.24159522576528,7,282.5208818624603,7,416.2992328380621,237,77.70130410938893,58,15.041543079754224,18,659.9803797479301,11,168.95125568374894,40,138.3881512267188,10,97.1958081216393,175,57.52999805261592,856,47.73227400328216,14,170.221881170939,0,1500.0,38,249.9235661201804,115,196.8054472738648,10,305.28089846090023,7,241.55022048655655,109,71.09222425468764,25,177.04895269801312,0,1500.0,210,77.01617355786429,29,259.4416404206576,39,386.01867140628616,3,206.08399499371995,7,206.4081795910037,56,107.6252896876758,0,1500.0,1153,117.39742475819509,6,33.56747512187373,556,21.49942682791762,19,406.9829121089816,1,1298.1641848141703,8,89.80314679009001,0,1500,35,219.90057069934915,0,1500.0,13,386.5956062472138,122,94.36606914949787,2,1033.7494366369806,110,193.38131234304296,6,198.99535513866115,1,1264.3969084592318,79,241.68024473026856,9,818.7576396951829,0,1500.0,111,209.0442158825753,0,1500.0,3,692.5740482797527,5350,77426
890,47.012883,7.469947,"(47.012883, 7.469947)",1,1106.624479219052,0,1500.0,0,1500.0,0,1500.0,3,979.8521853433892,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1109.0445732491685,0,1500.0,0,1500.0,0,1500.0,1,1083.0615875955923,0,1500.0,2,1393.4205182746646,0,1500.0,4,332.0647248496361,3,958.0069557876074,21,55.93922277551631,0,1500.0,0,1500.0,1,1317.512534880113,10,828.4349648380987,0,1500.0,0,1500.0,1,969.7863328601316,15,771.1880027784089,0,1500.0,4,608.7740355525573,0,1500.0,2,1255.9236916718871,0,1500.0,1,525.3119621643841,3,1471.7782416132704,0,1500.0,94,264.22333772574484,0,1500.0,9,1001.5708214545136,0,1500.0,0,1500.0,1,859.1438581076337,0,1500,1,1111.972205766515,0,1500.0,0,1500.0,9,349.38504677936226,1,1265.474373599404,20,739.1679145422146,2,1114.5004807334662,0,1500.0,0,1500.0,6,776.376945926402,0,1500.0,8,783.0073000303703,0,1500.0,3,1130.1564388157894,228,7691
889,47.015385,7.48331,"(47.015385, 7.48331)",2,57.9876096337037,2,751.1178104591977,2,1299.97980973429,1,1323.8743087293494,5,752.6857929621793,0,1500.0,0,1500.0,0,1500.0,0,1500.0,4,58.43145278011176,0,1500.0,0,1500.0,19,717.4790611733513,0,1500.0,0,1500.0,2,350.7865484413488,1,719.3420770927474,4,621.184242191765,3,174.83459649108946,43,114.85718577306945,0,1500.0,0,1500.0,0,1500.0,14,300.89521529449,1,1308.7957260805658,0,1500.0,0,1500.0,6,365.6720484603318,0,1500.0,3,67.26586433483585,3,682.4815099971256,2,533.1297183521314,1,1265.8495206770845,2,1326.8658342710974,4,512.4969342656882,0,1500.0,73,71.70385997378501,0,1500.0,13,117.62010721503547,0,1500.0,2,706.1523733012021,1,531.1848342030755,0,1500,6,62.51427968409848,0,1500.0,0,1500.0,6,382.3939571415819,1,358.9783577855893,22,61.23780754383344,3,67.0779798473342,1,884.1685625839008,0,1500.0,1,1216.6887207095788,0,1500.0,3,1206.335682540843,0,1500.0,2,563.3405259514572,258,6037
506,46.803943,7.151989,"(46.803943, 7.151989)",15,108.74452637727516,11,54.66491274244199,12,67.78589568711132,22,45.64598929085971,56,40.32805945582994,13,3.123439167899688,4,560.8200023986135,8,125.19642874510689,0,1500.0,24,115.79048084869989,2,253.84223124595692,0,1500.0,20,60.79817303683583,19,94.82541096989064,2,175.758340962283,3,87.86596156088548,1,1223.4712884994449,6,526.2538293139667,43,58.25561365117402,132,60.19842382643145,7,256.21456241900296,1,1063.5386421204112,8,221.85185453058463,94,197.36868385065003,10,263.08570636872633,10,321.1516925801454,5,325.35727227266744,43,59.96293052203738,1,476.2904836094448,26,58.624568690641965,12,135.1377076551224,12,411.07168008304114,4,135.35841038468314,4,73.73295249439379,15,123.05206391189483,0,1500.0,121,48.71954038009856,9,340.29127885374453,130,37.93267847210775,3,409.96187225273553,1,149.34771454052174,12,97.35157587666583,0,1500,17,90.3823322033508,1,357.1721702466235,5,251.14378892009324,37,259.35256545390945,0,1500.0,200,9.912968844847404,2,131.90027038376232,2,373.7092910517604,0,1500.0,3,123.71568345673994,1,1244.0475911254086,128,30.50347133015709,6,271.96389520887345,16,505.51282112237016,1339,30216
510,46.808006,7.155941,"(46.808006, 7.155941)",15,390.9757663357243,10,49.35569907919047,13,247.17390274638757,23,224.34615736591127,40,84.59987433245604,9,485.4665377987724,3,705.9263510639419,8,228.22013430849535,0,1500.0,22,50.34462544593415,2,779.7712676359458,0,1500.0,20,311.52232969753493,18,311.703566591616,2,718.0093340091746,5,325.7536602673979,1,1343.3993431143133,6,362.2842949680954,42,228.5582041203312,136,93.9433590575578,7,475.9840559376795,1,1499.037066257852,7,323.1674088979637,82,35.18035157936449,8,164.50316315245652,9,340.03487826551674,4,585.3065780513672,41,164.19645608820764,1,215.68130785838545,26,213.10295305317769,15,357.68353934147086,14,114.42108364087868,5,520.9316666910868,4,470.1940422841081,14,337.3160698530223,0,1500.0,117,165.0912513408116,9,132.68929885890816,129,11.197623627329303,3,68.07274903958944,1,471.3820509668684,11,142.45865065617673,0,1500,18,452.6737155992384,1,585.1691765295732,4,467.50030010881625,31,118.4730452770201,0,1500.0,173,145.31869380162365,2,674.6504747712099,2,441.5085383722354,0,1500.0,3,615.3272752913242,1,709.6648883964128,125,247.7675375286236,5,802.546958443891,16,293.0861688909268,1264,30135
219,46.9514853,7.4303815,"(46.9514853, 7.4303815)",44,252.1749683797136,26,291.29879270158443,15,665.4192960473798,49,320.9474546258116,220,45.55711543584843,77,7.328925212172717,17,422.7808010284758,12,314.36578885413263,1,1395.98957745873,60,82.34387798215558,9,612.2410608070343,11,180.6059067086816,92,89.4595144862336,32,243.55842670218416,14,224.1072860663986,6,292.6610745474513,15,521.731640266882,6,379.886281748645,214,93.50881729020792,429,38.94473861754809,41,120.99013479303837,1,611.1010607679439,27,288.5877380314387,174,206.4900879607885,33,52.03170295615231,5,394.40858657893045,34,268.166533633115,19,233.699583642532,1,1377.6455386430669,119,125.7463049151248,22,263.5686940998468,10,524.1291584168612,3,768.3925236310292,4,257.45974867818234,45,76.84557250921436,8,1327.754724533762,850,306.5461352112127,12,412.9122109263975,291,30.88781019593288,12,613.6671349219557,4,928.3511011987644,11,404.1948350689975,0,1500,32,242.0654263249672,0,1500.0,6,718.6400747209042,38,18.33430809268508,2,627.7855768377398,67,452.56617462701234,1,781.1285790111214,2,1090.9278607877422,44,642.8926348161623,74,245.23069550899277,0,1500.0,94,252.2221724030709,47,46.22197705951772,6,1032.6189408513942,3488,36676
